course_key,course_name,module_key,module_title,lesson_position,lesson_title,question_type,difficulty,position,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,1,Orientierung im ABU,single_choice,easy,1,Welche Aussage passt am besten zu «Lernbereiche»?,Sprache und Gesellschaft verbinden; Alltagssituationen bearbeiten,"Nur Grammatik üben; Gesellschaft ausblenden, anhand klarer Kriterien","Nur Tests lösen; Transfer vermeiden, mit Blick auf die Folgen","Einzelwissen sammeln; Zusammenhänge trennen, bei Bedarf im Team",A,"ABU verbindet Sprache, Kommunikation und Gesellschaft in lebensnahen Situationen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Lebenslanges Lernen»?,"Erfahrung isolieren; Anpassung stoppen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Lernen beenden; Wandel meiden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Wissen einfrieren; Fragen vermeiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Neues aufnehmen; Praxis übertragen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",D,Lebenslanges Lernen unterstützt berufliche und persönliche Entwicklung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,25,Welche Entscheidung ist bei «Laufbahnplanung» sinnvoll?,"Ziele formulieren; Schritte planen, im konkreten Fall, anhand klarer Kriterien","Zufall abwarten; Chancen meiden, anhand klarer Kriterien, mit Blick auf die Folgen","Stärken ignorieren; Fristen verpassen, mit Blick auf die Folgen, bei Bedarf im Team","Bewerbung verschieben; Feedback abwehren, bei Bedarf im Team, im konkreten Fall",A,"Laufbahnplanung verbindet Ziele, Fähigkeiten und konkrete nächste Schritte.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,easy,26,Welche Aussage passt am besten zu «Bewerbung»?,Standardtext senden; Betrieb ignorieren,Profil zeigen; Unterlagen anpassen,Fehler übersehen; Belege auslassen,Motivation verstecken; Kontakt meiden,B,Gute Bewerbungen passen zum Betrieb und zeigen Eignung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,27,Was ist bei «Arbeitsmarkt» fachlich am wichtigsten?,Veränderung leugnen; Weiterbildung meiden,Netzwerk ignorieren; Stellen raten,Trends beobachten; Kompetenzen entwickeln,Branche ausblenden; Anforderungen meiden,C,Der Arbeitsmarkt verändert sich und verlangt laufende Kompetenzentwicklung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,28,Welche Vorgehensweise ist im Thema «Weiterbildung» richtig?,"Alles buchen; Ziel auslassen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Kosten ignorieren; Zeit unterschätzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Abschluss raten; Transfer meiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Angebote prüfen; Nutzen klären, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,"Weiterbildung soll zu Zielen, Voraussetzungen und Ressourcen passen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,hard,29,Welche Handlung zeigt ein gutes Verständnis von «Feedback»?,"Rückmeldung nutzen; Verbesserung ableiten, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nur Lob hören; Fehler verstecken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Nachfragen sparen; Lernchance verpassen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Kritik abblocken; Beispiele meiden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,"Feedback hilft, Leistungen gezielt weiterzuentwickeln.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,30,Welche Entscheidung ist bei «Lebenslanges Lernen» sinnvoll?,"Wissen einfrieren; Fragen vermeiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Neues aufnehmen; Praxis übertragen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Erfahrung isolieren; Anpassung stoppen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Lernen beenden; Wandel meiden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",B,Lebenslanges Lernen unterstützt berufliche und persönliche Entwicklung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,easy,1,Welche Aussage passt am besten zu «Prüfungsplanung»?,Termine planen; Stoff portionieren,Alles aufschieben; Pausen streichen,Ziele offenlassen; Unterlagen verlieren,Zufällig lernen; Kontrolle meiden,A,"Gute Prüfungsvorbereitung braucht Zeitplan, Prioritäten und Wiederholung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,2,Was ist bei «Aufgabenverständnis» fachlich am wichtigsten?,"Sofort schreiben; Frage übergehen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Operatoren beachten; Auftrag klären, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Thema wechseln; Begriffe raten, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Kriterien ignorieren; Antwort verkürzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,Prüfungsaufgaben müssen genau gelesen und nach Auftrag bearbeitet werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,3,Welche Vorgehensweise ist im Thema «Zeitmanagement» richtig?,Zu lange verweilen; Kontrolle streichen,Reihenfolge raten; Panik folgen,Zeit einteilen; Reserve behalten,Plan vergessen; Abgabe riskieren,C,"Zeitmanagement hilft, alle Aufgaben vollständig zu bearbeiten.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Überarbeiten»?,Sofort abgeben; Lesbarkeit ignorieren,Belege vergessen; Struktur lassen,Lücken übersehen; Korrektur meiden,Antworten prüfen; Fehler korrigieren,D,"Überarbeiten verbessert Verständlichkeit, Vollständigkeit und formale Qualität.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,5,Welche Entscheidung ist bei «Begründungen» sinnvoll?,Aussagen belegen; Schlussfolgerung erklären,Meinung behaupten; Zusammenhang meiden,Antwort raten; Kriterium ignorieren,Nur Stichworte setzen; Beispiel auslassen,A,"Begründete Antworten zeigen, weshalb eine Aussage richtig ist.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,easy,6,Welche Aussage passt am besten zu «Prüfungsruhe»?,Vorbereitung meiden; Schlaf kürzen,Strategien nutzen; Atempausen einplanen,Alles wiederholen; Erholung streichen,Stress verstärken; Blackout fürchten,B,"Prüfungsruhe entsteht durch Vorbereitung, Struktur und passende Stressstrategien.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,7,Was ist bei «Prüfungsplanung» fachlich am wichtigsten?,Ziele offenlassen; Unterlagen verlieren,Zufällig lernen; Kontrolle meiden,Termine planen; Stoff portionieren,Alles aufschieben; Pausen streichen,C,"Gute Prüfungsvorbereitung braucht Zeitplan, Prioritäten und Wiederholung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,8,Welche Vorgehensweise ist im Thema «Aufgabenverständnis» richtig?,"Thema wechseln; Begriffe raten, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Kriterien ignorieren; Antwort verkürzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Sofort schreiben; Frage übergehen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Operatoren beachten; Auftrag klären, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,Prüfungsaufgaben müssen genau gelesen und nach Auftrag bearbeitet werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,hard,9,Welche Handlung zeigt ein gutes Verständnis von «Zeitmanagement»?,Zeit einteilen; Reserve behalten,Plan vergessen; Abgabe riskieren,Zu lange verweilen; Kontrolle streichen,Reihenfolge raten; Panik folgen,A,"Zeitmanagement hilft, alle Aufgaben vollständig zu bearbeiten.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,10,Welche Entscheidung ist bei «Überarbeiten» sinnvoll?,Lücken übersehen; Korrektur meiden,Antworten prüfen; Fehler korrigieren,Sofort abgeben; Lesbarkeit ignorieren,Belege vergessen; Struktur lassen,B,"Überarbeiten verbessert Verständlichkeit, Vollständigkeit und formale Qualität.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,easy,11,Welche Aussage passt am besten zu «Begründungen»?,Antwort raten; Kriterium ignorieren,Nur Stichworte setzen; Beispiel auslassen,Aussagen belegen; Schlussfolgerung erklären,Meinung behaupten; Zusammenhang meiden,C,"Begründete Antworten zeigen, weshalb eine Aussage richtig ist.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,12,Was ist bei «Prüfungsruhe» fachlich am wichtigsten?,Alles wiederholen; Erholung streichen,Stress verstärken; Blackout fürchten,Vorbereitung meiden; Schlaf kürzen,Strategien nutzen; Atempausen einplanen,D,"Prüfungsruhe entsteht durch Vorbereitung, Struktur und passende Stressstrategien.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,13,Welche Vorgehensweise ist im Thema «Prüfungsplanung» richtig?,Termine planen; Stoff portionieren,Alles aufschieben; Pausen streichen,Ziele offenlassen; Unterlagen verlieren,Zufällig lernen; Kontrolle meiden,A,"Gute Prüfungsvorbereitung braucht Zeitplan, Prioritäten und Wiederholung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,hard,14,Welche Handlung zeigt ein gutes Verständnis von «Aufgabenverständnis»?,"Sofort schreiben; Frage übergehen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Operatoren beachten; Auftrag klären, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Thema wechseln; Begriffe raten, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Kriterien ignorieren; Antwort verkürzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,Prüfungsaufgaben müssen genau gelesen und nach Auftrag bearbeitet werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,15,Welche Entscheidung ist bei «Zeitmanagement» sinnvoll?,Zu lange verweilen; Kontrolle streichen,Reihenfolge raten; Panik folgen,Zeit einteilen; Reserve behalten,Plan vergessen; Abgabe riskieren,C,"Zeitmanagement hilft, alle Aufgaben vollständig zu bearbeiten.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,easy,16,Welche Aussage passt am besten zu «Überarbeiten»?,Sofort abgeben; Lesbarkeit ignorieren,Belege vergessen; Struktur lassen,Lücken übersehen; Korrektur meiden,Antworten prüfen; Fehler korrigieren,D,"Überarbeiten verbessert Verständlichkeit, Vollständigkeit und formale Qualität.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,17,Was ist bei «Begründungen» fachlich am wichtigsten?,Aussagen belegen; Schlussfolgerung erklären,Meinung behaupten; Zusammenhang meiden,Antwort raten; Kriterium ignorieren,Nur Stichworte setzen; Beispiel auslassen,A,"Begründete Antworten zeigen, weshalb eine Aussage richtig ist.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,18,Welche Vorgehensweise ist im Thema «Prüfungsruhe» richtig?,Vorbereitung meiden; Schlaf kürzen,Strategien nutzen; Atempausen einplanen,Alles wiederholen; Erholung streichen,Stress verstärken; Blackout fürchten,B,"Prüfungsruhe entsteht durch Vorbereitung, Struktur und passende Stressstrategien.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,hard,19,Welche Handlung zeigt ein gutes Verständnis von «Prüfungsplanung»?,Ziele offenlassen; Unterlagen verlieren,Zufällig lernen; Kontrolle meiden,Termine planen; Stoff portionieren,Alles aufschieben; Pausen streichen,C,"Gute Prüfungsvorbereitung braucht Zeitplan, Prioritäten und Wiederholung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,20,Welche Entscheidung ist bei «Aufgabenverständnis» sinnvoll?,"Thema wechseln; Begriffe raten, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Kriterien ignorieren; Antwort verkürzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Sofort schreiben; Frage übergehen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Operatoren beachten; Auftrag klären, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,Prüfungsaufgaben müssen genau gelesen und nach Auftrag bearbeitet werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,easy,21,Welche Aussage passt am besten zu «Zeitmanagement»?,Zeit einteilen; Reserve behalten,Plan vergessen; Abgabe riskieren,Zu lange verweilen; Kontrolle streichen,Reihenfolge raten; Panik folgen,A,"Zeitmanagement hilft, alle Aufgaben vollständig zu bearbeiten.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,22,Was ist bei «Überarbeiten» fachlich am wichtigsten?,Lücken übersehen; Korrektur meiden,Antworten prüfen; Fehler korrigieren,Sofort abgeben; Lesbarkeit ignorieren,Belege vergessen; Struktur lassen,B,"Überarbeiten verbessert Verständlichkeit, Vollständigkeit und formale Qualität.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,23,Welche Vorgehensweise ist im Thema «Begründungen» richtig?,Antwort raten; Kriterium ignorieren,Nur Stichworte setzen; Beispiel auslassen,Aussagen belegen; Schlussfolgerung erklären,Meinung behaupten; Zusammenhang meiden,C,"Begründete Antworten zeigen, weshalb eine Aussage richtig ist.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Prüfungsruhe»?,Alles wiederholen; Erholung streichen,Stress verstärken; Blackout fürchten,Vorbereitung meiden; Schlaf kürzen,Strategien nutzen; Atempausen einplanen,D,"Prüfungsruhe entsteht durch Vorbereitung, Struktur und passende Stressstrategien.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,medium,25,Welche Entscheidung ist bei «Prüfungsplanung» sinnvoll?,Termine planen; Stoff portionieren,Alles aufschieben; Pausen streichen,Ziele offenlassen; Unterlagen verlieren,Zufällig lernen; Kontrolle meiden,A,"Gute Prüfungsvorbereitung braucht Zeitplan, Prioritäten und Wiederholung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,11,Vorbereitung auf das QV,single_choice,easy,26,Welche Aussage passt am besten zu «Aufgabenverständnis»?,"Sofort schreiben; Frage übergehen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Operatoren beachten; Auftrag klären, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Thema wechseln; Begriffe raten, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Kriterien ignorieren; Antwort verkürzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,Prüfungsaufgaben müssen genau gelesen und nach Auftrag bearbeitet werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
